username,video_id,video_url,hashtags
sadieladyslay,7.49E+18,,"['#acaibowl', '#acaibowls', '#acai', '#edrec0very', '#vegan', '#yummyfood']"
sadieladyslay,7.49E+18,,"['#edrecovry', '#recovery', '#personalgrowth', '#anarec0very', '#healing', '#positiveenergy']"
sadieladyslay,7.49E+18,,"['#recovery', '#edrec0very', '#recoveryispossible']"
sadieladyslay,7.49E+18,,"['#typeA', '#organized', '#perfectionist', '#typeB', '#fyp', '#anxiousgirl']"
sadieladyslay,7.49E+18,,"['#psychmeds', '#medicated', '#alcohol']"
sadieladyslay,7.49E+18,,"['#weaintangryatyoulove', '#youregonnagofar', '#recovery', '#shrecovey', '#edrec0very', '#relapsehappens']"
sadieladyslay,7.49E+18,,"['#lifeisbeautiful', '#grief', '#depression']"
sadieladyslay,7.49E+18,,"['#journal', '#mentalhealth', '#edrec0very', '#lookingback', '#oldjournal']"
sadieladyslay,7.49E+18,,"['#whatitsallabout', '#outdoors', '#nature', '#perspective', '#greenscreenvideo']"
sadieladyslay,7.49E+18,,['#shrecovey']
sadieladyslay,7.49E+18,,['#crashout']
sadieladyslay,7.49E+18,,"['#edrec0very', '#edsheeran', '#anarecoveryy']"
sadieladyslay,7.49E+18,,"['#edrec0very', '#mentalhealth', '#cooccurringdisorders']"
sadieladyslay,7.49E+18,,"['#alwayscrying', '#crying', '#fyp', '#ineedhelp']"
sadieladyslay,7.49E+18,,"['#edsheeran', '#inpatientmentalhealth', '#residentialtreatment', '#edrec0very']"
sadieladyslay,7.49E+18,,[]
sadieladyslay,7.49E+18,,['#ivehadenough']
sadieladyslay,7.49E+18,,"['#chooserecovery', '#edrecovry', '#recovery', '#recoveryispossible']"
sadieladyslay,7.49E+18,,"['#outofstatecollege', '#sisterbond', '#college', '#awayfromhome']"
sadieladyslay,7.49E+18,,"['#residential', '#mentalhealthtreatment', '#edresidential', '#edsheeran']"
sadieladyslay,7.49E+18,,"['#iwillsurvive', '#recovery']"
sadieladyslay,7.49E+18,,"['#residential', '#ednotsheereen', '#residentialtreatment', '#edrec0very']"
sadieladyslay,7.49E+18,,"['#wouldidoitagain', '#billieeilish', '#ednotsheereen']"
sadieladyslay,7.49E+18,,"['#treatment', '#inpatientmentalhealth', '#residentialtreatment']"
sadieladyslay,7.49E+18,,"['#mentalhealth', '#depression', '#imdonewthis']"
sadieladyslay,7.49E+18,,"['#edrec0very', '#anarecoveryy', '#ednotsheereen', '#bequiet']"
sadieladyslay,7.49E+18,,"['#recoveryispossible', '#edrecoveryy', '#anarecovry', '#edrecoverybff', '#nourishtoflourish', '#eatittobeatit']"
sadieladyslay,7.49E+18,,"['#anarecoveryy', '#recoveryispossible']"
sadieladyslay,7.49E+18,,"['#outfit', '#recovery', '#outfitinspo', '#happythursday']"
sadieladyslay,7.49E+18,,"['#chooserecovery', '#nourishtoflourish', '#edrecovry']"
sadieladyslay,7.49E+18,,"['#ednotsheeranrec0very', '#ana']"
sadieladyslay,7.49E+18,,"['#outfitsoftheweek', '#fitcheck', '#edrec0very', '#outfitsideas', '#outfitinspo']"
sadieladyslay,7.49E+18,,"['#edrec0very', '#anarecoveryy', '#recoveryispossible']"
sadieladyslay,7.49E+18,,"['#edrec0very', '#ednotsheereen', '#springishere', '#recoveryispossible']"
sadieladyslay,7.49E+18,,[]
sadieladyslay,7.49E+18,,['#mentallyilltiktok']
sadieladyslay,7.49E+18,,"['#edinpatient', '#inpatientmentalhealth', '#inpatient', '#edrec0very']"
sadieladyslay,7.49E+18,,"['#therapy', '#inpatientmentalhealth', '#therapist', '#psychiatrist', '#lies']"
danicawild,7.38E+18,,"['#anarec0veryy', '#anarec0veryjourney', '#edawarewness', '#mentalhealthmatters', '#fypage', '#fypシ', '#fyp', '#inpatient', '#inpatientmentalhealth', '#edrocovery', '#edrecocery', '#mentalhealthtiktok', '#recoveryispossible', '#chooserecovery', '#bodypositivity', '#loveyourbody', '#adhd', '#anxiety', '#bpd', '#borderline', '#CapCut']"
danicawild,7.22E+18,,"['#edrec0very', '#anarec0veryy', '#edawarewness', '#mentalhealthmatters', '#fypage', '#fyp', '#fearfoodchallenge', '#CapCut']"
danicawild,7.50E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry']"
danicawild,7.50E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry']"
danicawild,7.50E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry']"
danicawild,7.49E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry']"
danicawild,7.49E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry']"
danicawild,7.49E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry']"
danicawild,7.49E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry']"
danicawild,7.49E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry']"
danicawild,7.49E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry']"
danicawild,7.49E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry', '#bpd', '#ptsd', '#survivor', '#ama']"
danicawild,7.49E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#anarecovry', '#edrec0very']"
danicawild,7.49E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry', '#bpd', '#ptsd', '#survivor', '#ama']"
danicawild,7.49E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry', '#hospital']"
danicawild,7.49E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry']"
danicawild,7.49E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#anarecovry', '#edrec0very', '#hospital', '#bpd', '#ptsd', '#survivor']"
danicawild,7.49E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#anarecovry', '#edrec0very', '#hospital', '#newsong']"
danicawild,7.49E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry', '#neurodivergent']"
danicawild,7.49E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry']"
danicawild,7.49E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry', '#hospital']"
danicawild,7.49E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry', '#hospital']"
danicawild,7.49E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry', '#hospital']"
danicawild,7.49E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry']"
danicawild,7.49E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry']"
danicawild,7.48E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry']"
danicawild,7.48E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry', '#bpd', '#ptsd', '#survivor']"
danicawild,7.48E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#edrec0very', '#anarecovry']"
danicawild,7.48E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry', '#CapCut']"
danicawild,7.48E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry']"
danicawild,7.48E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry', '#pots', '#seizure', '#chronicillness']"
danicawild,7.48E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry']"
danicawild,7.48E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry', '#survivor', '#ptsd']"
danicawild,7.48E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry', '#bpd', '#ptsd']"
danicawild,7.48E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry']"
danicawild,7.48E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry', '#foodfreedom']"
danicawild,7.48E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry']"
danicawild,7.48E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry']"
danicawild,7.48E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#3drecovery', '#edrec0very', '#anarecovry', '#fearfood', '#fearfoodchallenge']"
danicawild,7.48E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#psychwardrecovery', '#adhd', '#adhdtiktok']"
danicawild,7.48E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#3drecovery', '#psychwardrecovery', '#edrec0very', '#anarecovry', '#fearfood', '#fearfoodchallenge', '#CapCut']"
danicawild,7.48E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#3drecovery', '#edrec0very', '#psychwardrecovery', '#anarecovry']"
danicawild,7.48E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#3drecovery', '#edrec0very', '#psychwardrecovery', '#anarecovry']"
danicawild,7.48E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#3drecovery', '#edrec0very', '#psychwardrecovery', '#anarecovry', '#engaged', '#weddingtiktok']"
danicawild,7.48E+18,,"['#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#3drecovery', '#edrec0very', '#psychwardrecovery', '#anarecovry']"
danicawild,7.48E+18,,"['#mentalhealth', '#mentalhealthawareness', '#survivor', '#mentalheathmatters', '#fypシ', '#fypシ', '#3drecovery', '#edrec0very', '#psychwardrecovery']"
danicawild,7.48E+18,,"['#engaged', '#weddingtiktok', '#weddingplanner', '#chooserecovery', '#recoveryispossible', '#mentalhealth', '#mentalhealthawareness', '#mentalheathmatters', '#fypシ', '#fypシ', '#3drecovery', '#edrec0very', '#psychwardrecovery', '#CapCut']"
danicawild,7.47E+18,,"['#recoveryispossible', '#chooserecovery', '#ed', '#anarecovry']"
danicawild,7.47E+18,,"['#recoveryispossible', '#chooserecovery', '#engaged', '#edrecocovery', '#edrec0very']"
danicawild,7.47E+18,,"['#engaged', '#recoveryispossible']"
gingerxlifts,7.48E+18,,"['#backpacking', '#camping', '#Hiking', '#mountains', '#travel', '#travelinspo', '#traveltips', '#backpackingtips']"
gingerxlifts,7.49E+18,,"['#dogsoftiktok', '#cute', '#dogs']"
gingerxlifts,7.48E+18,,"['#backpacking', '#camping', '#hiking', '#mountains', '#travel', '#travelinspo', '#traveltips', '#backpackingtips']"
gingerxlifts,7.50E+18,,"['#montana', '#mountains', '#views', '#fyp', '#viral', '#smalltown', '#goodvibes']"
gingerxlifts,7.50E+18,,"['#dogsoftiktok', '#dogs', '#fyp']"
gingerxlifts,7.49E+18,,"['#thehungergames', '#sunriseonthereaping', '#suzannecollins', '#lenoredove', '#haymitchabernathy', '#hungergamesedit', '#sotr']"
gingerxlifts,7.49E+18,,"['#mountains', '#smalltown', '#run', '#outdoor', '#fyp', '#relatable']"
gingerxlifts,7.49E+18,,"['#banff', '#banffnationalpark', '#travel', '#traveltok', '#girltrip', '#friends', '#fyp', '#traveltips', '#photoinspo', '#photography']"
gingerxlifts,7.49E+18,,"['#mealprep', '#highproteinmeals', '#protein', '#dormlife', '#fitness']"
gingerxlifts,7.49E+18,,"['#gym', '#gymtok', '#fitness', '#workout', '#relatable', '#funny']"
gingerxlifts,7.49E+18,,"['#workout', '#gym', '#glutepump', '#fitness', '#workoutwithme', '#glutegains', '#gymtok', '#fitnessjourney', '#fyp']"
gingerxlifts,7.49E+18,,[]
gingerxlifts,7.49E+18,,"['#dogsoftiktok', '#cute', '#dogs']"
gingerxlifts,7.49E+18,,"['#workout', '#gym', '#gymtok', '#fitness', '#legday', '#legpump', '#funny', '#workoutwithme', '#workoutroutine', '#quads', '#quadpump']"
gingerxlifts,7.49E+18,,"['#college', '#relatable', '#cameraroll', '#summer', '#university', '#student', '#collegestudent', '#travel', '#aesthetic', '#fyp', '#fypシ']"
gingerxlifts,7.49E+18,,"['#gymtok', '#fitness', '#workout', '#fyp', '#backandbiceps', '#workoutroutine']"
gingerxlifts,7.49E+18,,"['#goodlife', '#explore', '#love', '#aesthetic', '#CapCut']"
gingerxlifts,7.49E+18,,"['#college', '#romanticizestudying', '#romanticizeyourlife', '#collegetips']"
gingerxlifts,7.49E+18,,"['#summer', '#montana', '#western', '#smalltown']"
gingerxlifts,7.49E+18,,"['#ootd', '#fitcheck']"
gingerxlifts,7.49E+18,,"['#406', '#montana']"
gingerxlifts,7.49E+18,,"['#foodie', '#edrec0very', '#fitness', '#gym', '#gymtok']"
gingerxlifts,7.49E+18,,"['#minecraftmovie', '#relatable', '#funny', '#solodate']"
gingerxlifts,7.49E+18,,"['#summer', '#thesummeriturnedpretty', '#montana']"
gingerxlifts,7.49E+18,,"['#loveonthespectrum', '#romanticizelife', '#funny']"
gingerxlifts,7.49E+18,,"['#jesuslovesyou', '#lifeisgood', '#loveyours', '#lifestyle']"
gingerxlifts,7.49E+18,,"['#loveonthespectrum', '#funny']"
gingerxlifts,7.49E+18,,"['#country', '#swingdance', '#laineywilson']"
gingerxlifts,7.49E+18,,"['#closetcleanout', '#gymgirl', '#growthmindset', '#dresses', '#edrec0very']"
gingerxlifts,7.49E+18,,"['#sunriseonthereaping', '#booktok', '#thehungergames', '#haymitch']"
gingerxlifts,7.49E+18,,"['#thehungergames', '#sunriseonthereaping', '#haymitchabernathy', '#booktok', '#sotr', '#suzannecollins']"
gingerxlifts,7.49E+18,,"['#cameraroll', '#granolagirl', '#traveltiktok', '#instagram']"
gingerxlifts,7.49E+18,,"['#cameraroll', '#photodump', '#traveltiktok', '#travel', '#pnw', '#aesthetic']"
gingerxlifts,7.49E+18,,"['#dogsoftiktok', '#funny', '#dogs']"
gingerxlifts,7.49E+18,,"['#candid', '#friends', '#fyp']"
gingerxlifts,7.48E+18,,"['#mountains', '#montana', '#imrich']"
gingerxlifts,7.48E+18,,"['#travel', '#traveltok', '#views', '#sunset', '#mountains', '#nationalpark', '#backpacking', '#camping', '#outdoors', '#outdoorsy']"
gingerxlifts,7.48E+18,,"['#seattle', '#travel', '#roadtrip', '#coffee']"
gingerxlifts,7.48E+18,,"['#carcamping', '#roadtrip', '#washington', '#leavenworth', '#leavenworthwa']"
gingerxlifts,7.48E+18,,"['#backpacking', '#backpackinglife', '#backpackingtips', '#camping', '#granola', '#travel', '#mountains', '#outdoors', '#hiking', '#traveltok', '#traveltips']"
gingerxlifts,7.48E+18,,"['#banff', '#banffnationalpark', '#canada', '#roadtrip', '#travel', '#outdoors', '#camping', '#summer', '#instagramstoryideas']"
gingerxlifts,7.48E+18,,"['#hiketok', '#explore', '#hiking', '#travel']"
gingerxlifts,7.48E+18,,"['#scrapbooking', '#ipad', '#ipaddrawing', '#cute', '#pictureideas', '#aesthetic']"
gingerxlifts,7.48E+18,,"['#cute', '#dog', '#mountains', '#fyp', '#dogsoftiktok']"
gingerxlifts,7.48E+18,,[]
gingerxlifts,7.48E+18,,"['#travel', '#granolagirl', '#bestfriend', '#mountains', '#bettertogether', '#summer', '#outdoors', '#backpacking', '#camping']"
gingerxlifts,7.48E+18,,"['#christian', '#christiantiktok', '#jesuslovesyou', '#creation', '#mountains']"
gingerxlifts,7.48E+18,,"['#hiking', '#granolagirl', '#travel', '#mountains', '#backpacking', '#camping', '#traveltok', '#travelinspo']"
gingerxlifts,7.48E+18,,"['#mountains', '#montana', '#camping', '#summer', '#backpacking', '#outdoors']"
gingerxlifts,7.48E+18,,"['#adventure', '#outdoors', '#travel', '#granolagirl', '#traveltok']"
idontreallyknow067,7.47E+18,,"['#foryou', '#med', '#medstudent', '#recoveryispossible']"
idontreallyknow067,7.47E+18,,"['#fyp', '#foryou', '#medstudent', '#medstudentlife', '#eddnotsheeran', '#anarec0very', '#recoveryispossible']"
idontreallyknow067,7.47E+18,,"['#eddnotsheeran', '#mentalhealth', '#medstudent']"
idontreallyknow067,7.41E+18,,"['#recovery', '#recoveryispossible']"
idontreallyknow067,7.41E+18,,"['#justgirlythings', '#fyp', '#an0', '#secretaccount', '#imtired']"
idontreallyknow067,7.40E+18,,"['#fyp', '#foryou', '#therapy', '#an0']"
idontreallyknow067,7.40E+18,,"['#foryou', '#an0recov3ry', '#3d', '#mentalhealth']"
idontreallyknow067,7.39E+18,,[]
idontreallyknow067,7.39E+18,,"['#fy', '#daddyissues', '#cantrelate', '#love']"
idontreallyknow067,7.39E+18,,"['#anorecovery', '#anarec0very', '#ednotsheeranrec0very']"
idontreallyknow067,7.38E+18,,['#anarec0very']
idontreallyknow067,7.32E+18,,"['#imdone', '#words', '#adios', '#randomthoughts', '#justgirlythings']"
idontreallyknow067,7.32E+18,,"['#love', '#train', '#sleepingonthehighwaytonight']"
idontreallyknow067,7.27E+18,,"['#fyp', '#foryou', '#backtoschool', '#teachers', '#texts', '#viral', '#french', '#grad', '#trend']"
idontreallyknow067,7.27E+18,,"['#fyp', '#foryou', '#trend', '#viral', '#sa', '#tsitp', '#secretaccount']"
idontreallyknow067,7.27E+18,,"['#fyp', '#secretaccount', '#viral']"
idontreallyknow067,7.25E+18,,"['#viral', '#xyzbca', '#trend', '#sad', '#secretaccount', '#vent', '#family', '#daddaughter']"
idontreallyknow067,7.25E+18,,"['#fyp', '#trending', '#viral', '#daddyissues', '#words', '#secretaccount']"
idontreallyknow067,7.24E+18,,"['#fyp', '#growingup', '#words', '#fy', '#vent', '#trend', '#love']"
idontreallyknow067,7.23E+18,,"['#love', '#fyp', '#foryou', '#vent', '#secretaccount', '#heartbroken']"
idontreallyknow067,7.22E+18,,"['#fyp', '#toxicparent', '#xyzbca', '#vent']"
idontreallyknow067,7.21E+18,,"['#imtired', '#fyp', '#thoughts', '#bekind', '#vent', '#secretaccount']"
idontreallyknow067,7.21E+18,,[]
idontreallyknow067,7.21E+18,,"['#healing', '#sa', '#xyzbca']"
idontreallyknow067,7.21E+18,,[]
idontreallyknow067,7.21E+18,,[]
idontreallyknow067,7.21E+18,,[]
idontreallyknow067,7.21E+18,,[]
idontreallyknow067,7.20E+18,,[]
idontreallyknow067,7.20E+18,,[]
idontreallyknow067,7.20E+18,,"['#fyp', '#foryou', '#love']"
idontreallyknow067,7.20E+18,,"['#fyp', '#tired', '#sad']"
idontreallyknow067,7.19E+18,,"['#foryou', '#moving', '#writing', '#alone']"
idontreallyknow067,7.19E+18,,"['#fyp', '#fypシ', '#silent', '#isolated', '#copingskills']"
idontreallyknow067,7.19E+18,,"['#foryou', '#teacher', '#teacherattachment']"
idontreallyknow067,7.18E+18,,"['#fyp', '#ihateithere', '#vent']"
idontreallyknow067,7.18E+18,,"['#fyp', '#heal', '#therapy', '#love']"
idontreallyknow067,7.18E+18,,"['#fyp', '#feels', '#words', '#tired']"
idontreallyknow067,7.18E+18,,"['#fyp', '#christmas', '#tired']"
idontreallyknow067,7.18E+18,,"['#fyp', '#therapy', '#warisover']"
idontreallyknow067,7.18E+18,,"['#fyp', '#tw']"
idontreallyknow067,7.18E+18,,"['#fyp', '#feels', '#girls']"
idontreallyknow067,7.18E+18,,"['#fyp', '#highlights']"
idontreallyknow067,7.17E+18,,"['#letgo', '#fyp', '#bojack']"
idontreallyknow067,7.17E+18,,['#foryou']
idontreallyknow067,7.17E+18,,"['#love', '#shame', '#fy']"
idontreallyknow067,7.16E+18,,"['#cantsleep', '#forgetyou', '#fyp']"
idontreallyknow067,7.16E+18,,['#foryou']
idontreallyknow067,7.15E+18,,"['#foryou', '#brokenheart']"
idontreallyknow067,7.15E+18,,"['#fyp', '#love']"
katiestatonfitness,7.49E+18,,"['#abs', '#easterchocolate', '#leangains', '#caloriecountinguk', '#fitnesshumor', '#gymhumour', '#relatable']"
katiestatonfitness,7.45E+18,,"['#absworkout', '#gymworkout', '#fittok', '#ayblathlete', '#gymmotivation']"
katiestatonfitness,7.43E+18,,"['#fitnessmotivation', '#aybl', '#fakebodyy', '#workoutmotivation']"
katiestatonfitness,7.50E+18,,"['#running', '#runtok', '#hyrox', '#injuredrunner', '#hybridathlete']"
katiestatonfitness,7.50E+18,,"['#foodfreedom', '#whatieat', '#caloriecounting', '#weightgain', '#fittok']"
katiestatonfitness,7.50E+18,,"['#couplegoals', '#hyrox', '#paris', '#dayinthelife', '#gymcouple', '#whatieat']"
katiestatonfitness,7.50E+18,,"['#paris', '#couplegoals', '#hyrox', '#fittok', '#foodtok', '#gymtok']"
katiestatonfitness,7.50E+18,,"['#foodfreedom', '#foodtok', '#hyrox', '#whatieatinaday', '#hybridathlete']"
katiestatonfitness,7.50E+18,,"['#hyrox', '#paris', '#hybridathlete', '#fittok']"
katiestatonfitness,7.50E+18,,"['#foodfreedom', '#paris', '#foodtok', '#fittok', '#couplegoals']"
katiestatonfitness,7.50E+18,,"['#hyrox', '#hybridathlete', '#hyroxtraining', '#fittok']"
katiestatonfitness,7.49E+18,,"['#foodfreedom', '#healthyrecipes', '#caloriecounting', '#paris']"
katiestatonfitness,7.49E+18,,"['#gymtok', '#gymmotivation', '#lifestyle', '#fittok']"
katiestatonfitness,7.49E+18,,"['#hyroxtraining', '#athlete', '#fittok', '#couplegoals', '#gymcouple', '#hyrox']"
katiestatonfitness,7.49E+18,,"['#hyrox', '#gymmotivation', '#gymtok', '#gymrat', '#gymhumor']"
katiestatonfitness,7.49E+18,,"['#couplegoals', '#dinnerideas', '#whatieat', '#healthymealideas', '#gymcouple']"
katiestatonfitness,7.49E+18,,"['#hyrox', '#gymgirls', '#fittok', '#gymmotivation']"
katiestatonfitness,7.49E+18,,"['#gymgirls', '#creatine', '#gymtok', '#fittok']"
katiestatonfitness,7.49E+18,,"['#gymgirl', '#morningroutine', '#simplemakeup', '#glowup', '#gymtok', '#getreadywithme']"
katiestatonfitness,7.49E+18,,"['#run', '#running', '#fittok', '#hyrox', '#workoutmotivation', '#runtok']"
katiestatonfitness,7.49E+18,,"['#restday', '#gymtok', '#gym', '#fittok']"
katiestatonfitness,7.49E+18,,"['#foodfreedom', '#whatieatinaday', '#foodtok', '#gymtok']"
katiestatonfitness,7.49E+18,,"['#gymcouple', '#fittok', '#dayinthelife', '#gymtok', '#couplegoals', '#lifestyle']"
katiestatonfitness,7.49E+18,,"['#foodfreedom', '#foodtok', '#gymtok', '#fittok']"
katiestatonfitness,7.49E+18,,"['#gymhumor', '#GymTok', '#fitnessmotivation', '#hyrox']"
katiestatonfitness,7.49E+18,,"['#restday', '#gymtok', '#workoutmotivation', '#fitness', '#gymmotivation']"
katiestatonfitness,7.49E+18,,"['#gymtok', '#gymgirlsoftiktok', '#fitness', '#gymootd']"
katiestatonfitness,7.49E+18,,"['#whatieatinaday', '#fitness', '#foodtok', '#running']"
katiestatonfitness,7.49E+18,,"['#skinny', '#katemoss', '#fatloss', '#weightgain', '#fittok', '#abs']"
katiestatonfitness,7.49E+18,,"['#running', '#run', '#couplegoals', '#gymcouple', '#couplestiktok', '#fittok']"
katiestatonfitness,7.49E+18,,"['#runtok', '#couplegoals', '#gymcouple', '#running']"
katiestatonfitness,7.49E+18,,"['#couplegoals', '#dinnerideas', '#healthyrecipes', '#healthyfood', '#gymcouple']"
katiestatonfitness,7.49E+18,,"['#restday', '#gymtok', '#gymmotivation', '#fittok', '#running']"
katiestatonfitness,7.49E+18,,"['#abs', '#absworkout', '#workouts', '#gymgirlsoftiktok']"
katiestatonfitness,7.49E+18,,"['#gymoutfit', '#gymtok', '#gymgirls', '#fittok', '#workoutmotivation']"
katiestatonfitness,7.49E+18,,"['#gymoutfit', '#grwmgym', '#gymgirls', '#gymrat', '#abs']"
katiestatonfitness,7.49E+18,,"['#whatieatinaday', '#foodfreedom', '#intuitiveeating', '#healthyeating', '#foodtok', '#gymtok']"
katiestatonfitness,7.49E+18,,"['#gymtok', '#gymtips', '#abs', '#gymprogress', '#creatine']"
katiestatonfitness,7.48E+18,,"['#hyroxtraining', '#runtok', '#running', '#fittok', '#gymgirlies']"
katiestatonfitness,7.48E+18,,"['#dayinmylife', '#healthylifestyle', '#fittok', '#hyroxtraining', '#healthyrecipes']"
katiestatonfitness,7.48E+18,,"['#adidasopitime', '#createdwithadidas', '#hyroxworkout', '#hyroxtraining', '#gymworkout', '#getreadywithme']"
katiestatonfitness,7.48E+18,,"['#weightgain', '#gymfit', '#absworkout', '#abs', '#fatloss']"
katiestatonfitness,7.48E+18,,"['#gymfit', '#grwmgym', '#gymgirls', '#gymoutfit']"
katiestatonfitness,7.48E+18,,"['#recoveryispossible', '#weightgain', '#fittok', '#abs', '#glowup']"
katiestatonfitness,7.48E+18,,"['#absworkouts', '#snatchedwaist', '#coreworkout', '#abs', '#gymworkoutsforwomen', '#sixpack', '#workoutsforwomen']"
katiestatonfitness,7.48E+18,,"['#hyrox', '#hyroxtraining', '#dayinmylife', '#whatieatinaday', '#fittok']"
